Date,Price,SMA_20,SMA_50,RSI,Volatility_30,MACD,Signal,MACD_Histogram
2018-01-16,8586,,,56.63421418636996,,1015.427640473732,986.6527821224688,28.77485835126322
2018-01-17,8228,,,51.67482483923602,,817.5709256697082,952.8364108319167,-135.2654851622085
2018-01-18,8306,,,51.66554670250552,,659.4601556589223,894.161159797318,-234.70100413839566
2018-01-19,8421,,,51.07850757870191,,537.2427699734471,822.7774818325438,-285.53471185909666
2018-01-20,9435,9209.05,,53.90038454495513,,516.2548721290041,761.4729598918359,-245.21808776283183
2018-01-21,8458,9314.7,,46.393223361569326,,415.99079407846875,692.3765267291625,-276.38573265069374
2018-01-22,8030,9358.45,,42.43318137123447,,298.5532310009439,613.6118675835188,-315.0586365825749
2018-01-23,7935,9361.25,,33.24139340075595,,195.563080658143,530.0021101984437,-334.4390295403007
2018-01-24,8384,9382.5,,36.86411149825784,,148.4618166498749,453.69405148872994,-305.23223483885505
2018-01-25,8401,9392.6,,43.02070082109402,,111.22336973000529,385.19991513698506,-273.97654540697977
2018-01-26,8253,9376.1,,35.03584229390681,,68.97417775882786,321.9547676613536,-252.98058990252576
2018-01-27,8623,9343.9,,28.701882551278445,,64.60259797788967,270.48433372466087,-205.8817357467712
2018-01-28,9740,9344.75,,39.888916940166624,,149.54677224663828,246.29682142905637,-96.75004918241808
2018-01-29,9227,9245.3,,40.758416096994715,,173.47116208971238,231.73168956118758,-58.2605274714752
2018-01-30,9162,9152.25,,55.01392757660167,1281.1304742117497,185.05327764095455,222.39600717714097,-37.342729536186425
2018-01-31,8347,9089.2,,50.959522657635866,1185.9633283082385,127.00447042166161,203.3176998260451,-76.31322940438349
2018-02-01,8716,8995.45,,53.1577325939618,1131.5967464391742,109.51318874931894,184.5567976106999,-75.04360886138096
2018-02-02,8011,8813.25,,47.10533747528947,1126.8035703736907,38.32186335076767,155.30981075871347,-116.9879474079458
2018-02-03,7230,8607.65,,33.90275952693824,1160.426972549626,-80.19352678599716,108.20914324977134,-188.4026700357685
2018-02-04,7445,8446.9,,41.67898800722852,1188.7040388397877,-154.98258143120074,55.57079831357693,-210.55337974477766
2018-02-05,6608,8348.0,,39.054802955665025,1269.5149625860602,-278.5810421198221,-11.259569773102868,-267.32147234671925
2018-02-06,5458,8209.5,,33.598198914051125,1425.0162717360965,-463.9806219514221,-101.80378020876672,-362.17684174265537
2018-02-07,6245,8106.45,,36.44314868804665,1495.0109844673925,-541.168547780152,-189.6767337230438,-351.49181405710823
2018-02-08,6080,7989.4,,35.5605325370163,1500.277260199349,-608.638648668416,-273.46911671211825,-335.1695319562977
2018-02-09,6549,7845.1,,39.80617372577172,1473.9650115156785,-617.1506804336541,-342.20542945642546,-274.9452509772286
2018-02-10,7042,7774.3,,40.67916519278388,1479.359878655195,-577.4589596749811,-389.2561355001366,-188.20282417484447
2018-02-11,6907,7718.15,,31.110814775303368,1441.245838785352,-550.5499595401234,-421.514900308134,-129.0350592319894
2018-02-12,6618,7652.3,,32.06872852233677,1319.04891763969,-546.2474670180545,-446.4614136501181,-99.7860533679364
2018-02-13,6954,7580.8,,35.36973230850782,1181.1154035705933,-509.848107155829,-459.13875235126034,-50.70935480456865
2018-02-14,6694,7495.45,,38.17765698755543,1083.5526609101742,-496.26059607111347,-466.563121095231,-29.69747497588247
2018-02-15,7280,7446.8,,40.03884572697003,1077.2306666612328,-433.21328002387327,-459.89315288095946,26.679872857086195
2018-02-16,7361,7383.7,,45.06379100850547,1075.8592502910328,-372.4187927501225,-442.3982808547921,69.9794881046696
2018-02-17,7449,7269.15,,51.85876761161093,1071.4245544423886,-313.52375237609976,-416.6233751590537,103.09962278295393
2018-02-18,7685,7192.05,,52.0297699594046,1062.7872490680395,-244.98178339501465,-382.2950568062459,137.31327341123125
2018-02-19,7283,7098.1,8247.12,56.16213255431805,1011.4640492812921,-220.55737141957798,-349.9475197289123,129.39014830933434
2018-02-20,7420,7051.75,8268.62,71.9758064516129,998.9849566826135,-187.97918686424055,-317.55385315597795,129.5746662917374
2018-02-21,7312,6981.55,8271.76,64.09511228533685,996.2119338982955,-168.9281398551948,-287.8287104958213,118.90057064062654
2018-02-22,6568,6909.4,8245.54,55.591200733272224,1009.0476197140438,-211.4274262172803,-272.54845364011317,61.12102742283287
2018-02-23,6593,6877.55,8218.22,50.56122448979592,1008.0300858719404,-240.32085654407365,-266.10293422090524,25.78207767683159
2018-02-24,7065,6858.55,8195.54,50.29494742241601,993.611585459139,-222.5670386343627,-257.39575510359674,34.82871646923405
2018-02-25,6771,6866.7,8159.3,48.32429768358798,986.4262682829489,-229.5739671822039,-251.8313975193182,22.2574303371143
2018-02-26,6895,6938.55,8111.86,53.557667608528135,959.4981357010533,-222.55576057800954,-245.97627013105645,23.420509553046912
2018-02-27,7044,6978.5,8058.28,51.214247166756614,841.1177900755715,-202.63487779035768,-237.30799166291672,34.67311387255904
2018-02-28,7151,7032.05,7976.98,56.43118491415706,749.0117021015504,-176.18250662863284,-225.08289465605998,48.90038802742714
2018-03-01,7017,7055.45,7896.86,45.75943244114802,643.4300290621003,-164.1393952440476,-212.8941947736575,48.7547995296099
2018-03-02,7057,7056.2,7845.84,45.032679738562095,595.791616737528,-149.64249150690648,-200.2438541203073,50.60136261340082
2018-03-03,7017,7061.7,7774.36,42.828685258964136,502.09953333907345,-139.7700741458184,-188.14909812540952,48.379023979591125
2018-03-04,6966,7079.1,7680.58,37.28333922886453,461.2828987114993,-134.5108289296295,-177.42144428625352,42.91061535662402
2018-03-05,6953,7079.05,7592.8,43.23215750615259,457.7356324292522,-129.894487761052,-167.91605298121323,38.02156522016122
2018-03-06,6942,7091.45,7518.44,39.662629757785474,446.7804933022564,-125.67491006189812,-159.4678243973502,33.79291433545208
2018-03-07,6639,7059.4,7479.5,36.5775827682489,446.1184897497042,-145.10772058179919,-156.59580363424,11.488083052440828
2018-03-08,6189,7000.8,7438.72,41.43696339810212,379.6206576019884,-194.5766436890508,-164.1919716452022,-30.38467204384861
2018-03-09,5781,6917.4,7388.22,34.36055469953776,415.9857093036163,-263.66395787633974,-184.08636889142971,-79.57758898491002
2018-03-10,5864,6826.35,7337.08,22.79111916628908,432.3823659041067,-308.16639539770495,-208.90237419268476,-99.26402120502019
2018-03-11,5650,6744.7,7261.38,23.648330982604605,485.585155949156,-356.59233481874344,-238.44036631789652,-118.15196850084692
2018-03-12,5878,6667.6,7209.78,27.20753025549081,517.0376951063865,-372.2811211478329,-265.2085172838838,-107.0726038639491
2018-03-13,5729,6588.45,7163.76,20.528910802330785,554.6237048873711,-392.21642529572,-290.610098886251,-101.60632640946898
2018-03-14,5624,6541.25,7117.54,15.746971736204571,593.8169045185217,-411.741618855508,-314.83640288010247,-96.90521597540555
2018-03-15,4979,6460.55,7049.44,12.810218978102185,675.541233841943,-473.7999144495816,-346.6291051939983,-127.17080925558326
2018-03-16,5012,6357.9,6981.66,12.586900841566035,742.1585355933246,-514.389178354345,-380.1811198260677,-134.20805852827726
2018-03-17,4993,6269.0,6916.46,12.684365781710909,789.977710292275,-541.8435682699937,-412.5136095148529,-129.32995875514086
2018-03-18,4601,6154.3,6836.02,11.267605633802816,852.0977501801501,-588.4492177108004,-447.7007311540424,-140.74848655675805
2018-03-19,4415,6022.85,6729.52,10.66336019838809,910.0824776315377,-633.0952482674356,-484.7796345767211,-148.31561369071454
2018-03-20,4531,5891.85,6635.6,13.809666766736711,934.748481137311,-651.6060101193016,-518.1449096852372,-133.4611004340644
2018-03-21,4555,5768.75,6543.46,15.858453473132371,964.4830006903666,-656.7685043323663,-545.869628614663,-110.89887571770328
2018-03-22,4595,5645.65,6468.42,19.833459500378495,976.4397939782931,-650.137768979841,-566.7232566876986,-83.41451229214238
2018-03-23,4431,5516.35,6382.72,21.851542952460377,992.5866851747561,-650.6163920628496,-583.5018837627289,-67.11450830012075
2018-03-24,4429,5389.5,6311.08,19.033232628398792,1025.434151957113,-643.7364939989639,-595.5488058099759,-48.18768818898798
